Year,Month,dibs_U_id,status,id
2023,02,29522182,Approved,67816982
2023,02,29522182,Approved,67810692
2023,02,29522182,Approved,67810602
2023,02,18318232,Approved,67810602
2023,02,980971,Approved,67806502
2023,02,18318232,Rejected,67805532
2023,02,18318232,Rejected,67805142
2023,02,29522182,Approved,67805082
2023,02,29522182,Approved,67804112
2023,02,29522182,Approved,67803832
2023,02,18318232,Approved,67800322
2023,02,29522182,Approved,67800312
2023,02,29522182,Approved,67799962
2023,02,18318232,Approved,67799882
2023,02,18318232,Approved,67799882
2023,02,29522182,Approved,67799842
2023,02,18318232,Approved,67796752
2023,02,29522182,Approved,67796702
2023,02,29522182,Approved,67796662
2023,02,29522182,Approved,67796432
2023,02,18318232,Approved,67796222
2023,02,29522182,Approved,67796142
2023,02,980971,Approved,67793682
2023,02,18318232,Approved,67793582
2023,02,29522182,Approved,67793552
2023,02,18318232,Rejected,67793502
2023,02,29522182,Approved,67793482
2023,02,29522182,Approved,67793472
2023,02,29522182,Approved,67793372
2023,02,18318232,Approved,67793362
2023,02,29522182,Approved,67793352
2023,02,29522182,Approved,67793312
2023,02,29522182,Approved,67791692
2023,02,980971,Approved,67790142
2023,02,980971,Approved,67790122
2023,02,18318232,Approved,67790122
2023,02,980971,Approved,67789662
2023,02,980971,Approved,67787922
2023,02,980971,Approved,67787922
2023,02,980971,Approved,67787902
2023,02,29522182,Approved,67787902
2023,02,18318232,Approved,67787892
2023,02,980971,Approved,67787882
2023,02,980971,Approved,67787882
2023,02,980971,Approved,67787872
2023,02,980971,Approved,67787862
2023,02,980971,Approved,67787852
2023,02,980971,Approved,67787852
2023,02,980971,Approved,67787852
2023,02,980971,Approved,67787842
2023,02,980971,Approved,67787822
2023,02,29522182,Approved,67787822
2023,02,980971,Approved,67787802
2023,02,980971,Approved,67787772
2023,02,18318232,Approved,67784832
2023,02,980971,Approved,67784772
2023,02,29522182,Approved,67780172
2023,02,980971,Approved,67780022
2023,02,980971,Approved,67778252
2023,02,980971,Approved,67776032
2023,02,29522182,Approved,67775962
2023,02,18318232,Canceled,67766632
2023,02,980971,Approved,67766442
2023,02,980971,Approved,67766372
2023,02,980971,Approved,67766362
2023,02,980971,Approved,67766342
2023,02,980971,Approved,67765132
2023,02,980971,Approved,67763952
2023,02,980971,Approved,67760882
2023,02,980971,Approved,67760882
2023,02,980971,Approved,67760862
2023,02,980971,Approved,67760832
2023,02,980971,Approved,67760802
2023,02,980971,Approved,67760612
2023,02,980971,Approved,67760582
2023,02,980971,Approved,67760562
2023,02,980971,Approved,67760542
2023,02,980971,Approved,67760512
2023,02,980971,Approved,67760492
2023,02,980971,Approved,67760482
2023,02,980971,Approved,67760472
2023,02,980971,Approved,67760442
2023,02,980971,Approved,67760432
2023,02,980971,Approved,67760432
2023,02,18318232,Approved,67759902
2023,02,18318232,Approved,67759902
2023,02,29522182,Approved,67759902
2023,02,18318232,Approved,67757512
2023,02,980971,Approved,67754802
2023,02,980971,Approved,67748682
2023,02,18318232,Rejected,67748672
2023,02,18318232,Rejected,67748622
2023,02,980971,Approved,67748572
2023,02,18318232,Rejected,67740242
2023,02,980971,Approved,67735752
2023,02,980971,Approved,67735742
2023,02,980971,Approved,67735732
2023,02,980971,Approved,67735582
2023,02,980971,Approved,67735552
2023,02,980971,Approved,67735232
2023,02,18318232,Approved,67735202
2023,02,980971,Approved,67729252
2023,02,18318232,Approved,67728372
2023,02,18318232,Canceled,67722182
2023,02,29522182,Approved,67718392
2023,02,29522182,Approved,67716912
2023,02,29522182,Approved,67716402
2023,02,18318232,Approved,67716372
2023,02,29522182,Approved,67716202
2023,02,18318232,Approved,67711922
2023,02,980971,Approved,67711922
2023,02,29522182,Approved,67709992
2023,02,29522182,Approved,67709792
2023,02,29522182,Approved,67709722
2023,02,29522182,Approved,67709692
2023,02,29522182,Approved,67709642
2023,02,29522182,Approved,67704092
2023,02,18318232,Approved,67704012
2023,02,980971,Approved,67703962
2023,02,29522182,Approved,67703752
2023,02,29522182,Approved,67703582
2023,02,29522182,Approved,67703572
2023,02,29522182,Approved,67703552
2023,02,29522182,Approved,67703452
2023,02,29522182,Approved,67703432
2023,02,18318232,Approved,67703362
2023,02,29522182,Approved,67697912
2023,02,29522182,Approved,67697902
2023,02,29522182,Approved,67697602
2023,02,29522182,Approved,67697342
2023,02,29522182,Approved,67691842
2023,02,29522182,Approved,67691602
2023,02,29522182,Approved,67691532
2023,02,29522182,Canceled,67691392
2023,02,18318232,Approved,67691292
2023,02,29522182,Approved,67691242
2023,02,29522182,Approved,67690012
2023,02,29522182,Approved,67688112
2023,02,29522182,Approved,67686512
2023,02,29522182,Approved,67686352
2023,02,29522182,Rejected,67686252
2023,02,18318232,Approved,67686242
2023,02,29522182,Approved,67686162
2023,02,29522182,Approved,67686142
2023,02,29522182,Approved,67686062
2023,02,29522182,Approved,67686032
2023,02,29522182,Approved,67686002
2023,02,18318232,Approved,67685982
2023,02,29522182,Approved,67685302
2023,02,29522182,Approved,67684422
2023,02,29522182,Approved,67682202
2023,02,18318232,Rejected,67682152
2023,02,18318232,Rejected,67682022
2023,02,29522182,Approved,67681862
2023,02,29522182,Approved,67681492
2023,02,29522182,Approved,67681282
2023,02,29522182,Approved,67680872
2023,02,29522182,Approved,67679932
2023,02,29522182,Approved,67678372
2023,02,29522182,Approved,67678262
2023,02,980971,Approved,67678232
2023,02,29522182,Approved,67678152
2023,02,980971,Approved,67676852
2023,02,29522182,Approved,67674792
2023,02,29522182,Approved,67672762
2023,02,980971,Approved,67672542
2023,02,980971,Approved,67672522
2023,02,980971,Approved,67670562
2023,02,980971,Approved,67670482
2023,02,29522182,Approved,67670412
2023,02,980971,Approved,67670402
2023,02,29522182,Approved,67670392
2023,02,980971,Approved,67670242
2023,02,18318232,Approved,67670242
2023,02,29522182,Approved,67668922
2023,02,980971,Approved,67668922
2023,02,980971,Approved,67668862
2023,02,980971,Approved,67668772
2023,02,980971,Rejected,67668692
2023,02,29522182,Approved,67668602
2023,02,18318232,Rejected,67665612
2023,02,18318232,Rejected,67665462
2023,02,980971,Approved,67662392
2023,02,980971,Approved,67662362
2023,02,18318232,Canceled,67658792
2023,02,980971,Approved,67655442
2023,02,980971,Approved,67654762
2023,02,980971,Approved,67654712
2023,02,29522182,Approved,67649882
2023,02,980971,Approved,67644762
2023,02,980971,Approved,67644602
2023,02,18318232,Approved,67644562
2023,02,980971,Approved,67644482
2023,02,980971,Approved,67639432
2023,02,980971,Approved,67639262
2023,02,980971,Approved,67632452
2023,02,18318232,Approved,67626362
2023,02,18318232,Approved,67626212
2023,02,980971,Approved,67626102
2023,02,18318232,Approved,67626102
2023,02,980971,Approved,67619342
2023,02,980971,Approved,67619262
2023,02,980971,Approved,67617732
2023,02,980971,Rejected,67612392
2023,02,18318232,Approved,67605632
2023,02,980971,Approved,67605562
2023,02,980971,Approved,67605412
2023,02,980971,Approved,67603392
2023,02,18318232,Approved,67601372
2023,02,980971,Approved,67600212
2023,02,980971,Approved,67597972
2023,02,980971,Approved,67595952
2023,02,18318232,Approved,67592362
2023,02,980971,Approved,67592322
2023,02,29522182,Approved,67592282
2023,02,29522182,Approved,67592282
2023,02,980971,Approved,67592252
2023,02,980971,Approved,67591802
2023,02,980971,Approved,67591762
2023,02,980971,Approved,67591732
2023,02,18318232,Approved,67591632
2023,02,980971,Approved,67591572
2023,02,980971,Approved,67589532
2023,02,29522182,Approved,67589532
2023,02,980971,Approved,67584962
2023,02,29522182,Approved,67584782
2023,02,18318232,Rejected,67584632
2023,02,980971,Approved,67583972
2023,02,29522182,Approved,67578612
2023,02,18318232,Approved,67578162
2023,02,29522182,Approved,67578162
2023,02,18318232,Approved,67578102
2023,02,29522182,Approved,67578102
2023,02,18318232,Approved,67578032
2023,02,18318232,Approved,67577912
2023,02,29522182,Approved,67577912
2023,02,18318232,Approved,67577832
2023,02,29522182,Approved,67577832
2023,02,29522182,Approved,67577682
2023,02,29522182,Approved,67573452
2023,02,18318232,Approved,67573452
2023,02,980971,Approved,67573432
2023,02,29522182,Approved,67573422
2023,02,18318232,Approved,67573302
2023,02,29522182,Approved,67573302
2023,02,980971,Approved,67573282
2023,02,29522182,Approved,67573272
2023,02,29522182,Approved,67573272
2023,02,980971,Rejected,67573152
2023,02,29522182,Approved,67573082
2023,02,29522182,Approved,67573082
2023,02,29522182,Approved,67573052
2023,02,29522182,Approved,67573052
2023,02,980971,Approved,67572992
2023,02,980971,Approved,67572932
2023,02,29522182,Approved,67572852
2023,02,29522182,Approved,67572802
2023,02,29522182,Approved,67572712
2023,02,29522182,Approved,67572682
2023,02,29522182,Approved,67572562
2023,02,29522182,Approved,67572552
2023,02,29522182,Approved,67570882
2023,02,29522182,Approved,67567962
2023,02,980971,Approved,67567942
2023,02,18318232,Approved,67567832
2023,02,29522182,Approved,67567772
2023,02,29522182,Approved,67567742
2023,02,980971,Approved,67567422
2023,02,29522182,Approved,67567292
2023,02,18318232,Approved,67565792
2023,02,29522182,Approved,67563972
2023,02,29522182,Approved,67563212
2023,02,29522182,Approved,67562172
2023,02,29522182,Approved,67557332
2023,02,29522182,Approved,67557272
2023,02,29522182,Approved,67557192
2023,02,18318232,Approved,67557192
2023,02,18318232,Approved,67557062
2023,02,29522182,Approved,67556832
2023,02,29522182,Approved,67554962
2023,02,29522182,Approved,67554892
2023,02,29522182,Approved,67554842
2023,02,980971,Approved,67554832
2023,02,29522182,Approved,67554682
2023,02,29522182,Approved,67554652
2023,02,29522182,Approved,67554612
2023,02,29522182,Approved,67552832
2023,02,29522182,Approved,67551392
2023,02,980971,Approved,67551192
2023,02,29522182,Rejected,67551082
2023,02,18318232,Rejected,67551062
2023,02,980971,Rejected,67551042
2023,02,18318232,Approved,67551032
2023,02,29522182,Approved,67551012
2023,02,980971,Approved,67550942
2023,02,29522182,Approved,67548222
2023,02,980971,Approved,67547062
2023,02,980971,Approved,67546082
2023,02,29522182,Approved,67545912
2023,02,980971,Approved,67543012
2023,02,980971,Rejected,67542962
2023,02,980971,Approved,67538532
2023,02,29522182,Approved,67538442
2023,02,29522182,Approved,67538442
2023,02,18318232,Approved,67534612
2023,02,18318232,Approved,67532732
2023,02,18318232,Approved,67530112
2023,02,980971,Approved,67530052
2023,02,980971,Approved,67529952
2023,02,980971,Approved,67520902
2023,02,980971,Approved,67517432
2023,02,980971,Approved,67517382
2023,02,29522182,Approved,67510952
2023,02,29522182,Approved,67509862
2023,02,18318232,Approved,67505002
2023,02,980971,Approved,67504862
2023,02,980971,Approved,67504802
2023,02,980971,Rejected,67504462
2023,02,18318232,Approved,67504442
2023,02,29522182,Approved,67504432
2023,02,980971,Approved,67499012
2023,02,980971,Approved,67498822
2023,02,29522182,Approved,67498782
2023,02,980971,Approved,67498722
2023,02,29522182,Approved,67498712
2023,02,18318232,Rejected,67498612
2023,02,18318232,Approved,67498602
2023,02,18318232,Approved,67498602
2023,02,29522182,Approved,67498532
2023,02,29522182,Approved,67498532
2023,02,29522182,Approved,67498502
2023,02,29522182,Approved,67498502
2023,02,18318232,Approved,67492592
2023,02,18318232,Approved,67492032
2023,02,18318232,Approved,67491962
2023,02,18318232,Approved,67491922
2023,02,18318232,Approved,67491592
2023,02,29522182,Approved,67491392
2023,02,18318232,Approved,67490842
2023,02,18318232,Approved,67485002
2023,02,18318232,Approved,67484992
2023,02,18318232,Approved,67484832
2023,02,18318232,Approved,67484562
2023,02,18318232,Approved,67477592
2023,02,980971,Approved,67477562
2023,02,980971,Approved,67477372
2023,02,980971,Approved,67477322
2023,02,18318232,Approved,67477262
2023,02,29522182,Approved,67476882
2023,02,18318232,Approved,67476812
2023,02,980971,Approved,67475012
2023,02,980971,Approved,67470722
2023,02,980971,Approved,67470412
2023,02,980971,Approved,67470282
2023,02,980971,Approved,67470002
2023,02,29522182,Approved,67469992
2023,02,980971,Approved,67469852
2023,02,980971,Approved,67464952
2023,02,980971,Approved,67464762
2023,02,18318232,Approved,67464472
2023,02,18318232,Approved,67464442
2023,02,29522182,Approved,67464222
2023,02,29522182,Approved,67464052
2023,02,29522182,Approved,67458162
2023,02,18318232,Approved,67457002
2023,02,29522182,Approved,67455152
2023,02,29522182,Approved,67452362
2023,02,18318232,Approved,67452352
2023,02,29522182,Approved,67452352
2023,02,29522182,Approved,67452132
2023,02,18318232,Approved,67452112
2023,02,29522182,Approved,67452102
2023,02,18318232,Approved,67452092
2023,02,29522182,Approved,67451822
2023,02,18318232,Approved,67451702
2023,02,29522182,Approved,67451682
2023,02,29522182,Approved,67451532
2023,02,29522182,Approved,67451422
2023,02,29522182,Approved,67451422
2023,02,29522182,Approved,67451402
2023,02,29522182,Approved,67451372
2023,02,29522182,Approved,67451362
2023,02,29522182,Approved,67451312
2023,02,29522182,Approved,67451312
2023,02,29522182,Approved,67451302
2023,02,29522182,Approved,67451302
2023,02,29522182,Approved,67451282
2023,02,29522182,Approved,67451242
2023,02,29522182,Approved,67451242
2023,02,29522182,Approved,67447752
2023,02,29522182,Approved,67447612
2023,02,18318232,Approved,67447612
2023,02,29522182,Approved,67447562
2023,02,18318232,Approved,67447562
2023,02,29522182,Approved,67447522
2023,02,29522182,Approved,67447512
2023,02,29522182,Approved,67447452
2023,02,18318232,Approved,67447452
2023,02,18318232,Approved,67447412
2023,02,18318232,Approved,67447412
2023,02,18318232,Approved,67447392
2023,02,29522182,Approved,67447392
2023,02,18318232,Approved,67447312
2023,02,980971,Approved,67447272
2023,02,29522182,Approved,67447192
2023,02,18318232,Approved,67447102
2023,02,18318232,Rejected,67443582
2023,02,18318232,Approved,67443522
2023,02,18318232,Rejected,67443342
2023,02,18318232,Approved,67443162
2023,02,18318232,Approved,67443032
2023,02,29522182,Approved,67442892
2023,02,29522182,Approved,67440492
2023,02,18318232,Approved,67438882
2023,02,29522182,Approved,67438862
2023,02,29522182,Approved,67438832
2023,02,18318232,Approved,67438472
2023,02,18318232,Approved,67438312
2023,02,18318232,Approved,67438302
2023,02,18318232,Approved,67438152
2023,02,29522182,Approved,67435972
2023,02,29522182,Approved,67435462
2023,02,29522182,Approved,67435432
2023,02,29522182,Approved,67435242
2023,02,29522182,Approved,67435222
2023,02,29522182,Approved,67434132
2023,02,29522182,Approved,67434102
2023,02,18318232,Approved,67433892
2023,02,18318232,Approved,67431612
2023,02,29522182,Approved,67428062
2023,02,29522182,Approved,67428032
2023,02,29522182,Approved,67427902
2023,02,18318232,Approved,67424552
2023,02,18318232,Approved,67420642
2023,02,980971,Approved,67419342
2023,02,29522182,Approved,67416862
2023,02,980971,Approved,67416862
2023,02,29522182,Approved,67416752
2023,02,980971,Approved,67416712
2023,02,29522182,Approved,67416692
2023,02,29522182,Approved,67416692
2023,02,18318232,Approved,67411642
2023,02,18318232,Approved,67411632
2023,02,18318232,Canceled,67410362
2023,02,18318232,Approved,67405372
2023,02,29522182,Approved,67405292
2023,02,18318232,Approved,67405222
2023,02,29522182,Approved,67398932
2023,02,29522182,Approved,67398852
2023,02,980971,Approved,67392432
2023,02,29522182,Approved,67392302
2023,02,29522182,Approved,67391872
2023,02,980971,Approved,67386262
2023,02,29522182,Approved,67386172
2023,02,29522182,Approved,67386052
2023,02,29522182,Approved,67385782
2023,02,29522182,Approved,67384112
2023,02,980971,Approved,67382502
2023,02,29522182,Approved,67379742
2023,02,29522182,Approved,67379392
2023,02,29522182,Approved,67379322
2023,02,18318232,Rejected,67374322
2023,02,29522182,Approved,67374132
2023,02,980971,Approved,67374042
2023,02,29522182,Approved,67374042
2023,02,29522182,Approved,67373842
2023,02,29522182,Approved,67373752
2023,02,29522182,Approved,67373662
2023,02,980971,Approved,67373642
2023,02,980971,Approved,67367692
2023,02,18318232,Approved,67367692
2023,02,29522182,Approved,67366172
2023,02,980971,Approved,67366012
2023,02,980971,Approved,67365982
2023,02,980971,Approved,67365962
2023,02,29522182,Approved,67365962
2023,02,980971,Approved,67365872
2023,02,980971,Approved,67365742
2023,02,29522182,Approved,67358682
2023,02,29522182,Approved,67357792
2023,02,980971,Approved,67357792
2023,02,29522182,Approved,67357612
2023,02,29522182,Approved,67357552
2023,02,29522182,Approved,67357542
2023,02,29522182,Approved,67357462
2023,02,29522182,Approved,67357362
2023,02,29522182,Approved,67352352
2023,02,29522182,Rejected,67350252
2023,02,29522182,Approved,67350182
2023,02,29522182,Approved,67350172
2023,02,29522182,Approved,67350102
2023,02,29522182,Approved,67350082
2023,02,29522182,Approved,67350052
2023,02,980971,Approved,67349352
2023,02,18318232,Rejected,67345832
2023,02,980971,Approved,67343482
2023,02,29522182,Approved,67343312
2023,02,29522182,Approved,67343302
2023,02,29522182,Approved,67343002
2023,02,29522182,Approved,67339662
2023,02,980971,Approved,67338882
2023,02,29522182,Approved,67337422
2023,02,980971,Approved,67337362
2023,02,18318232,Approved,67337172
2023,02,29522182,Approved,67330512
2023,02,980971,Approved,67330452
2023,02,29522182,Approved,67330332
2023,02,29522182,Approved,67329912
2023,02,29522182,Approved,67329642
2023,02,29522182,Approved,67324742
2023,02,29522182,Approved,67324622
2023,02,18318232,Approved,67324482
2023,02,18318232,Approved,67324472
2023,02,29522182,Approved,67324462
2023,02,29522182,Approved,67324362
2023,02,29522182,Approved,67324022
2023,02,29522182,Approved,67320682
2023,02,18318232,Approved,67320572
2023,02,29522182,Approved,67320542
2023,02,29522182,Approved,67319532
2023,02,29522182,Approved,67316022
2023,02,980971,Approved,67315802
2023,02,29522182,Approved,67315602
2023,02,18318232,Approved,67315512
2023,02,980971,Approved,67312592
2023,02,29522182,Approved,67312332
2023,02,29522182,Approved,67311022
2023,02,29522182,Approved,67310642
2023,02,29522182,Approved,67308582
2023,02,980971,Approved,67308122
2023,02,980971,Approved,67306972
2023,02,29522182,Approved,67303562
2023,02,29522182,Approved,67303542
2023,02,29522182,Approved,67303542
2023,02,29522182,Approved,67303472
2023,02,18318232,Approved,67303472
2023,02,980971,Approved,67299022
2023,02,980971,Approved,67299012
2023,02,980971,Approved,67298992
2023,02,29522182,Approved,67294862
2023,02,29522182,Approved,67294792
2023,02,29522182,Approved,67294722
2023,02,980971,Approved,67294682
2023,02,980971,Approved,67294082
2023,02,29522182,Approved,67289862
2023,02,29522182,Approved,67289852
2023,02,29522182,Approved,67289662
2023,02,29522182,Approved,67289612
2023,02,29522182,Approved,67284052
2023,02,29522182,Approved,67277662
2023,02,29522182,Approved,67277662
2023,02,29522182,Approved,67271372
2023,02,29522182,Approved,67271182
2023,02,29522182,Approved,67271122
2023,02,980971,Approved,67271032
2023,02,29522182,Approved,67271022
2023,02,29522182,Approved,67264152
2023,02,29522182,Approved,67257382
2023,02,29522182,Approved,67252172
2023,02,29522182,Approved,67252152
2023,02,980971,Approved,67252112
2023,02,980971,Approved,67251742
2023,02,29522182,Approved,67246412
2023,02,29522182,Approved,67245632
2023,02,29522182,Approved,67244012
2023,02,29522182,Approved,67237892
2023,02,29522182,Approved,67237832
2023,02,29522182,Approved,67237742
2023,02,29522182,Approved,67237722
2023,02,29522182,Approved,67230772
2023,02,29522182,Approved,67230652
2023,02,29522182,Approved,67230602
2023,02,18318232,Rejected,67230562
2023,02,29522182,Approved,67223252
2023,02,29522182,Rejected,67223152
2023,02,29522182,Approved,67219422
2023,02,29522182,Approved,67218852
2023,02,29522182,Approved,67218692
2023,02,29522182,Approved,67217642
2023,02,29522182,Approved,67217142
2023,02,29522182,Approved,67212102
2023,02,29522182,Approved,67211992
2023,02,29522182,Approved,67211762
2023,02,980971,Approved,67211732
2023,02,29522182,Approved,67211702
2023,02,980971,Approved,67211682
2023,02,29522182,Approved,67211622
2023,02,29522182,Approved,67211562
2023,02,29522182,Approved,67206602
2023,02,29522182,Approved,67206552
2023,02,29522182,Approved,67206382
2023,02,29522182,Approved,67206372
2023,02,980971,Approved,67205012
2023,02,29522182,Approved,67201662
2023,02,18318232,Approved,67201362
2023,02,29522182,Approved,67200202
2023,02,980971,Approved,67200132
2023,02,29522182,Approved,67197222
2023,02,29522182,Approved,67197012
2023,02,18318232,Approved,67196902
2023,02,18318232,Approved,67193282
2023,02,29522182,Approved,67193012
2023,02,18318232,Rejected,67192902
2023,02,29522182,Approved,67189902
2023,02,29522182,Approved,67189802
2023,02,29522182,Approved,67189712
2023,02,29522182,Approved,67188882
2023,02,29522182,Approved,67188082
2023,02,29522182,Approved,67187432
2023,02,29522182,Approved,67187382
2023,02,29522182,Approved,67187302
2023,02,29522182,Rejected,67187152
2023,02,980971,Approved,67185482
2023,02,980971,Approved,67185422
2023,02,29522182,Canceled,67182512
2023,02,29522182,Rejected,67178532
2023,02,29522182,Approved,67176082
2023,02,29522182,Rejected,67174562
2023,02,29522182,Approved,67173242
2023,02,980971,Approved,67170172
2023,02,29522182,Approved,67165832
2023,02,980971,Approved,67161152
2023,02,980971,Approved,67161102
2023,02,29522182,Approved,67160912
2023,02,980971,Approved,67160742
2023,02,29522182,Approved,67155552
2023,02,980971,Approved,67155432
2023,02,980971,Approved,67149302
2023,02,980971,Approved,67149182
2023,02,29522182,Approved,67149012
2023,02,980971,Approved,67144122
2023,02,980971,Approved,67142442
2023,02,18318232,Approved,67141952
2023,02,980971,Approved,67136832
2023,02,29522182,Approved,67136822
2023,02,29522182,Approved,67136692
2023,02,29522182,Approved,67136552
2023,02,29522182,Approved,67131232
2023,02,980971,Approved,67131212
2023,02,980971,Approved,67131012
2023,02,980971,Approved,67127742
2023,02,29522182,Approved,67127742
2023,02,980971,Approved,67126402
2023,02,980971,Approved,67124622
2023,02,980971,Approved,67124612
2023,02,980971,Approved,67124512
2023,02,29522182,Approved,67124472
2023,02,980971,Approved,67117782
2023,02,980971,Approved,67117762
2023,02,980971,Approved,67117642
2023,02,29522182,Approved,67117552
2023,02,18318232,Rejected,67113242
2023,02,980971,Approved,67112062
2023,02,18318232,Approved,67111382
2023,02,980971,Approved,67111202
2023,02,980971,Approved,67111182
2023,02,980971,Canceled,67111162
2023,02,980971,Approved,67111012
2023,02,29522182,Approved,67109942
2023,02,980971,Approved,67104302
2023,02,980971,Approved,67104282
2023,02,980971,Approved,67104192
2023,02,18318232,Approved,67104122
2023,02,980971,Approved,67104072
2023,02,18318232,Approved,67104072
2023,02,29522182,Approved,67103902
2023,02,980971,Approved,67097382
2023,02,980971,Approved,67097262
2023,02,980971,Approved,67097132
2023,02,980971,Approved,67096642
2023,02,29522182,Approved,67092172
2023,02,980971,Approved,67092152
2023,02,980971,Approved,67091862
2023,02,980971,Approved,67091802
2023,02,980971,Approved,67091712
2023,02,29522182,Approved,67091712
2023,02,980971,Approved,67091682
2023,02,980971,Approved,67091662
2023,02,980971,Approved,67091612
2023,02,18318232,Rejected,67091542
2023,02,980971,Approved,67091482
2023,02,18318232,Approved,67087602
2023,02,980971,Approved,67087512
2023,02,980971,Approved,67086372
2023,02,980971,Approved,67086352
2023,02,980971,Approved,67086312
2023,02,980971,Approved,67085902
2023,02,980971,Approved,67080972
2023,02,980971,Approved,67080822
2023,02,980971,Approved,67080662
2023,02,980971,Approved,67080642
2023,02,980971,Approved,67080612
2023,02,980971,Approved,67080512
2023,02,980971,Approved,67080362
2023,02,980971,Approved,67080332
2023,02,980971,Approved,67080322
2023,02,980971,Approved,67076202
2023,02,29522182,Approved,67076152
2023,02,980971,Approved,67076072
2023,02,980971,Approved,67076012
2023,02,980971,Approved,67075922
2023,02,980971,Approved,67075832
2023,02,980971,Approved,67072402
2023,02,980971,Approved,67071572
2023,02,980971,Approved,67071212
2023,02,980971,Approved,67068742
2023,02,980971,Approved,67068252
2023,02,980971,Approved,67068242
2023,02,980971,Approved,67066372
2023,02,18318232,Canceled,67066222
2023,02,980971,Approved,67064962
2023,02,980971,Rejected,67064922
2023,02,29522182,Approved,67064812
2023,02,18318232,Approved,67063332
2023,02,29522182,Approved,67063332
2023,02,980971,Approved,67063262
2023,02,980971,Approved,67062632
2023,02,29522182,Approved,67062632
2023,02,980971,Approved,67051062
2023,02,980971,Approved,67051062
2023,02,980971,Approved,67050672
2023,02,980971,Approved,67050642
2023,02,29522182,Approved,67050642
2023,02,980971,Approved,67050432
2023,02,980971,Approved,67050432
2023,02,980971,Approved,67050382
2023,02,980971,Approved,67049292
2023,02,980971,Approved,67046062
2023,02,980971,Approved,67045812
2023,02,29522182,Approved,67040702
2023,02,980971,Approved,67040672
2023,02,18318232,Approved,67040612
2023,02,980971,Approved,67040502
2023,02,980971,Approved,67040482
2023,02,18318232,Approved,67034582
2023,02,980971,Approved,67034372
2023,02,980971,Approved,67032702
2023,02,980971,Approved,67023532
2023,02,980971,Approved,67019962
2023,02,980971,Approved,67017502
2023,02,980971,Approved,67016862
2023,02,980971,Approved,67016772
2023,02,980971,Approved,67016752
2023,02,980971,Rejected,67016612
2023,02,980971,Approved,67010522
2023,02,980971,Approved,67010192
2023,02,980971,Approved,67009562
2023,02,980971,Approved,67009542
2023,02,980971,Approved,67003272
2023,02,980971,Approved,67003192
2023,02,980971,Approved,67003162
2023,02,980971,Approved,67003132
2023,02,29522182,Approved,67001822
2023,02,18318232,Approved,66997062
2023,02,980971,Approved,66996612
2023,02,980971,Approved,66996392
2023,02,980971,Approved,66996322
2023,02,18318232,Approved,66996282
2023,02,980971,Approved,66996162
2023,02,980971,Approved,66996062
2023,02,29522182,Approved,66988562
2023,02,980971,Approved,66988322
2023,02,980971,Approved,66986992
2023,02,29522182,Approved,66985472
2023,02,980971,Approved,66983352
2023,02,980971,Approved,66982812
2023,02,980971,Approved,66974452
2023,02,18318232,Rejected,66969142
2023,02,18318232,Canceled,66967312
2023,02,18318232,Rejected,66967142
2023,02,18318232,Approved,66967092
2023,02,18318232,Rejected,66967032
2023,02,18318232,Approved,66966722
2023,02,18318232,Approved,66966362
2023,02,18318232,Approved,66965582
2023,02,18318232,Approved,66960952
2023,02,980971,Approved,66960692
2023,02,18318232,Approved,66960572
2023,02,29522182,Canceled,66955872
2023,02,29522182,Approved,66955702
2023,02,18318232,Approved,66955622
2023,02,29522182,Approved,66955232
2023,02,18318232,Approved,66955172
2023,02,18318232,Approved,66955092
2023,02,18318232,Rejected,66951212
2023,02,29522182,Approved,66951072
2023,02,18318232,Canceled,66950722
2023,02,18318232,Approved,66950662
2023,02,18318232,Approved,66948962
2023,02,18318232,Approved,66947282
2023,02,29522182,Approved,66946962
2023,02,29522182,Approved,66946862
2023,02,29522182,Approved,66946852
2023,02,29522182,Approved,66946752
2023,02,18318232,Approved,66944772
2023,02,29522182,Approved,66944542
2023,02,29522182,Approved,66943792
2023,02,29522182,Approved,66943432
2023,02,29522182,Approved,66943382
2023,02,18318232,Approved,66940502
2023,02,18318232,Approved,66940442
2023,02,18318232,Canceled,66940372
2023,02,29522182,Approved,66940272
2023,02,29522182,Approved,66940192
2023,02,29522182,Approved,66937972
2023,02,29522182,Approved,66937762
2023,02,29522182,Approved,66936012
2023,02,29522182,Rejected,66935962
2023,02,29522182,Approved,66935822
2023,02,29522182,Approved,66931232
2023,02,29522182,Approved,66931082
2023,02,18318232,Approved,66928022
2023,02,29522182,Approved,66918602
2023,02,29522182,Approved,66918592
2023,02,18318232,Rejected,66918562
2023,02,29522182,Approved,66918512
2023,02,29522182,Approved,66915642
2023,02,29522182,Approved,66914372
2023,02,29522182,Approved,66914322
2023,02,29522182,Approved,66914272
2023,02,29522182,Approved,66914222
2023,02,29522182,Approved,66908812
2023,02,980971,Approved,66908812
2023,02,980971,Approved,66908782
2023,02,980971,Approved,66908722
2023,02,980971,Approved,66902712
2023,02,29522182,Approved,66902672
2023,02,18318232,Approved,66902502
2023,02,980971,Approved,66896922
2023,02,29522182,Rejected,66896482
2023,02,29522182,Approved,66896372
2023,02,29522182,Approved,66896092
2023,02,29522182,Approved,66891082
2023,02,29522182,Approved,66890872
2023,02,29522182,Approved,66890862
2023,02,29522182,Approved,66890742
